Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit (FBS),Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires (2010-)","417","Kirghizistan","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","50.15","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","417","Kirghizistan","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","34.59","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","417","Kirghizistan","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","37.19","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","296","Kiribati","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2018","2018","Kcal/personne/jour","2722","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","296","Kiribati","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","2701","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","296","Kiribati","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","38.74","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","296","Kiribati","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","38.82","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","296","Kiribati","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","105.92","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","296","Kiribati","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","106.78","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","414","Koweït","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2018","2018","Kcal/personne/jour","2775","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","414","Koweït","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","2764","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","414","Koweït","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","52.15","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","414","Koweït","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","53.76","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","414","Koweït","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","71.6","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","414","Koweït","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","64.42","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","426","Lesotho","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2018","2018","Kcal/personne/jour","1899","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","426","Lesotho","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","1749","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","426","Lesotho","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","37.43","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","426","Lesotho","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","36.19","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","426","Lesotho","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","29.7","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","426","Lesotho","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","26.02","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","428","Lettonie","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2018","2018","Kcal/personne/jour","2262","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","428","Lettonie","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","2253","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","428","Lettonie","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","43.68","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","428","Lettonie","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","42.76","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","428","Lettonie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","54.9","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","428","Lettonie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","60.32","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","422","Liban","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2018","2018","Kcal/personne/jour","2475","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","422","Liban","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","2455","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","422","Liban","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","48.63","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","422","Liban","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","48.52","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","422","Liban","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","71.68","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","422","Liban","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","69.09","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","430","Libéria","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2018","2018","Kcal/personne/jour","2021","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","430","Libéria","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","2008","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","430","Libéria","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","31.79","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","430","Libéria","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","32.29","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","430","Libéria","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","44.18","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","430","Libéria","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","38.09","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","434","Libye","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2018","2018","Kcal/personne/jour","2637","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","434","Libye","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","2696","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","434","Libye","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","53.99","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","434","Libye","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","51.43","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","434","Libye","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","71.74","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","434","Libye","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","80.61","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","440","Lituanie","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2018","2018","Kcal/personne/jour","2311","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","440","Lituanie","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","2184","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","440","Lituanie","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","47.36","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","440","Lituanie","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","42.94","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","440","Lituanie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","39.63","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","440","Lituanie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","39.63","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","442","Luxembourg","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2018","2018","Kcal/personne/jour","2270","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","442","Luxembourg","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","2287","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","442","Luxembourg","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","40.33","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","442","Luxembourg","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","42.51","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","442","Luxembourg","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","50.24","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","442","Luxembourg","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","48.49","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","807","Macédoine du Nord","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2018","2018","Kcal/personne/jour","2440","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","807","Macédoine du Nord","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","2503","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","807","Macédoine du Nord","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","47.83","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","807","Macédoine du Nord","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","50.99","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","807","Macédoine du Nord","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","64.89","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","807","Macédoine du Nord","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","69.47","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","450","Madagascar","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2018","2018","Kcal/personne/jour","1928","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","450","Madagascar","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","1916","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","450","Madagascar","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","35.45","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","450","Madagascar","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","34.32","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","450","Madagascar","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","17.98","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","450","Madagascar","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","17.68","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","458","Malaisie","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2018","2018","Kcal/personne/jour","2384","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","458","Malaisie","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","2396","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","458","Malaisie","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","37.69","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","458","Malaisie","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","37.81","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","458","Malaisie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","66.61","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","458","Malaisie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","69.17","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","454","Malawi","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2018","2018","Kcal/personne/jour","2410","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","454","Malawi","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","2391","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","454","Malawi","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","50","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","454","Malawi","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","50.63","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","454","Malawi","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","29.68","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","454","Malawi","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","28.34","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","462","Maldives","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2018","2018","Kcal/personne/jour","1943","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","462","Maldives","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","1989","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","462","Maldives","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","43.69","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","462","Maldives","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","43.6","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","462","Maldives","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","32.05","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","462","Maldives","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","39.09","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","466","Mali","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2018","2018","Kcal/personne/jour","2525","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","466","Mali","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","2634","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","466","Mali","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","60.36","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","466","Mali","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","63.6","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","466","Mali","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","38.18","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","466","Mali","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","38.53","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","470","Malte","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2018","2018","Kcal/personne/jour","2506","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","470","Malte","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","2510","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","470","Malte","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","48.73","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","470","Malte","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","44.09","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","470","Malte","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","59.52","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","470","Malte","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","61.31","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","504","Maroc","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2018","2018","Kcal/personne/jour","3051","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","504","Maroc","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","3015","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","504","Maroc","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","72.2","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","504","Maroc","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","69.18","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","504","Maroc","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","50.91","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","504","Maroc","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","53.74","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","480","Maurice","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2018","2018","Kcal/personne/jour","2478","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","480","Maurice","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","2493","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","480","Maurice","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","48.69","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","480","Maurice","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","48.54","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","480","Maurice","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","66.88","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","480","Maurice","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","67.94","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","478","Mauritanie","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2018","2018","Kcal/personne/jour","2494","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","478","Mauritanie","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","2468","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","478","Mauritanie","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","54.53","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","478","Mauritanie","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","53.55","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","478","Mauritanie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","45.02","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","478","Mauritanie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","41.95","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","484","Mexique","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2018","2018","Kcal/personne/jour","2547","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","484","Mexique","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","2581","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","484","Mexique","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","43.29","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","484","Mexique","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","43.67","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","484","Mexique","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","53.76","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","484","Mexique","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","55.36","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","583","Micronésie (États fédérés de)","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","2306","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","583","Micronésie (États fédérés de)","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","31.92","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","583","Micronésie (États fédérés de)","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","84.42","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","496","Mongolie","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2018","2018","Kcal/personne/jour","1700","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","496","Mongolie","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","1638","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","496","Mongolie","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","36.99","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","496","Mongolie","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","34.06","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","496","Mongolie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","39.47","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","496","Mongolie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","40.62","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","499","Monténégro","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2018","2018","Kcal/personne/jour","2286","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","499","Monténégro","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","2294","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","499","Monténégro","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","46.27","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","499","Monténégro","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","47.35","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","499","Monténégro","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","48.94","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","499","Monténégro","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","48.88","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","508","Mozambique","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2018","2018","Kcal/personne/jour","1956","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","508","Mozambique","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","1996","E","Valeur estimée"
